image1,image2,label
verification_dataset/counterfeit_BrandY/IMG_2201_png.rf.134829c0e67c4b98821c79f014ade4ac_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0733_png.rf.d149d0a88bfaf23d9cd954c681d0f68a_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_0932_png.rf.4cae72d9c61f4dd3da41f86221700bc5_0.jpg,verification_dataset/counterfeit_BrandY/IMG_1967_png.rf.073485b1fae7558e129414453a3abc86_1.jpg,1
verification_dataset/counterfeit_BrandX/IMG_1906_png.rf.ea327161b5daaa14cf27bca090cd3463_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1116_png.rf.7d26f1d9e326a819abb994f0f61556a6_1.jpg,1
verification_dataset/authentic_BrandY/IMG_2001_png.rf.85e14925c74696ec99bb72b33a694684_1.jpg,verification_dataset/authentic_BrandZ/IMG_5343_png.rf.af20f813c9480d4f8d4cdce8b87001dc_0.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_5992_png.rf.f0a8c9ae334acd64de7447b5e25d9e07_0.jpg,verification_dataset/counterfeit_BrandX/IMG_1124_png.rf.d09383438b2cecaa2360a07c8e1761ac_1.jpg,0
verification_dataset/counterfeit_BrandW/IMG_1289_png.rf.6a98786cb4519d673a694e3c92a180b1_0.jpg,verification_dataset/counterfeit_BrandW/IMG_9717_png.rf.3176a81bcae3b1e15c6bb1048b0915a7_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_1778_png.rf.fff54071cb58d55bc043f55fde04837a_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0758_png.rf.c11d224ee4f6f72bdef32296a883b696_0.jpg,1
verification_dataset/counterfeit_BrandX/IMG_6364_png.rf.8f5628d19ec0caadd1154a046f769ec1_0.jpg,verification_dataset/counterfeit_BrandY/IMG_2229_png.rf.9c66f3d92815eab14971f4edc3e0f014_0.jpg,0
verification_dataset/authentic_BrandX/IMG_1737_png.rf.8fe97d8352eb7e641a02d61946701a69_0.jpg,verification_dataset/authentic_BrandX/IMG_1605_png.rf.9c3581b4d3116bd23ad3714edfb404fc_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_6848_png.rf.819e2352b30cf540094a903d9f3cbf51_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_1648_png.rf.2c64b1c56c4cffa4de08eb21a366edfd_1.jpg,0
verification_dataset/counterfeit_BrandW/IMG_9583_png.rf.ed04d73a5f3105b9384d521baffcc520_1.jpg,verification_dataset/counterfeit_BrandW/IMG_1146_png.rf.fc49810da5271af747bd655fd41d5949_0.jpg,1
verification_dataset/counterfeit_BrandW/IMG_0323_png.rf.2879857de99fb8903248d03c9415517f_1.jpg,verification_dataset/counterfeit_BrandW/IMG_0136_png.rf.9e9fa7aac467110abed22e6fb5ec7e55_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_0711_png.rf.760dbe67c53389ee72c251b48f68cb1e_0.jpg,verification_dataset/counterfeit_BrandW/IMG_9592_png.rf.a2344adc09cb465042ecbecece835380_0.jpg,0
verification_dataset/authentic_BrandX/IMG_0494_png.rf.b20f5b58ca625dd6f3712dbc4de4195f_0.jpg,verification_dataset/counterfeit_BrandW/IMG_1055_png.rf.f7244947d984e2ba206d75c1d32f64e7_0.jpg,0
verification_dataset/counterfeit_BrandW/IMG_0110_png.rf.ec1b562bf6243180c38971bb6237b91b_1.jpg,verification_dataset/counterfeit_BrandW/IMG_1165_png.rf.2a009c6289c7c1de20d04ef4153ec406_1.jpg,1
verification_dataset/authentic_BrandW/IMG_9860_png.rf.9957f152ed05c25c4217d4ec7a7514e7_0.jpg,verification_dataset/authentic_BrandW/IMG_9982_png.rf.16208e8fa0bc5554849b7f18983f9f3d_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_1889_png.rf.5ea54b0c03a927ced62d08fcac4db6ee_1.jpg,verification_dataset/counterfeit_BrandW/IMG_9745_png.rf.c47659632872cc3926416c61bfc69a59_1.jpg,0
verification_dataset/authentic_BrandX/IMG_5605_png.rf.369c535411c6afc015621d561ed6cee0_1.jpg,verification_dataset/authentic_BrandZ/IMG_6088_png.rf.1d4e7f9be4ca1e26faff8e7fd31c58be_1.jpg,0
verification_dataset/counterfeit_BrandX/IMG_0588_png.rf.4d23e8db1b2e15adfa96a83543d6c42f_1.jpg,verification_dataset/counterfeit_BrandW/IMG_9861_png.rf.aee0e049ada0ce846ba6b13249a5bc8f_1.jpg,0
verification_dataset/authentic_BrandZ/IMG_5410_png.rf.94a57320d7a9bba83d8f326cab86ca43_1.jpg,verification_dataset/authentic_BrandX/IMG_1128_png.rf.a2c8461a52a96d5ffde48ed3972d0e10_0.jpg,0
verification_dataset/counterfeit_BrandY/IMG_1736_png.rf.b1efef2bed80c7fc77d5cd93572782da_1.jpg,verification_dataset/authentic_BrandY/IMG_1028_png.rf.0454d495fa0b0f7abbc964dd93fb4cbf_1.jpg,0
verification_dataset/authentic_BrandW/IMG_1176_png.rf.a36739f33ee108d481a5c739ed7765e9_1.jpg,verification_dataset/authentic_BrandW/IMG_9948_png.rf.824a8a2e057078dbdfdc5e1387e878fe_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_5461_png.rf.22718df585962c2431b8ba41a0cc48b7_0.jpg,verification_dataset/authentic_BrandW/IMG_1188_png.rf.89541834c8a492d0e541af6f9ceb51f5_1.jpg,0
verification_dataset/counterfeit_BrandW/IMG_0142_png.rf.20983bff8a28711e1bdd352823a21bf1_0.jpg,verification_dataset/authentic_BrandX/IMG_1510_png.rf.8aea1f31c4407fbaf9067a46c9cb8dd5_0.jpg,0
verification_dataset/counterfeit_BrandY/IMG_1783_png.rf.bcf553faf2c8c2a2644795e8393f671e_1.jpg,verification_dataset/authentic_BrandW/IMG_1330_png.rf.837a11d817d167d01a090480b52635c4_1.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_1593_png.rf.7da90833662b6a3d605d6928ea38f436_0.jpg,verification_dataset/authentic_BrandW/IMG_9777_png.rf.e913d70a13b8b21e963fbc80284cb85a_0.jpg,0
verification_dataset/authentic_BrandX/IMG_1843_png.rf.0c9b44f996dace08fc77771f1678f2ee_1.jpg,verification_dataset/authentic_BrandX/IMG_5750_png.rf.c007f2d2076329a04160059b9e3cfb5c_1.jpg,1
verification_dataset/authentic_BrandX/IMG_1142_png.rf.a238fc82fa9f0413c47749add85c71b9_1.jpg,verification_dataset/authentic_BrandZ/IMG_0758_png.rf.8bb01005eeda1141f35f65be195ff873_0.jpg,0
verification_dataset/authentic_BrandW/IMG_0305_png.rf.b409a51c7023b660594f37a014fc904d_1.jpg,verification_dataset/authentic_BrandZ/IMG_6871_png.rf.79462cdb426c6858bf69d8253f64ddd3_1.jpg,0
verification_dataset/authentic_BrandW/IMG_1426_png.rf.2af72b282b297fae708193689c41d306_1.jpg,verification_dataset/authentic_BrandW/IMG_9892_png.rf.5d50aa42709e6ec03ada5d118d79d914_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_0758_png.rf.8bb01005eeda1141f35f65be195ff873_0.jpg,verification_dataset/counterfeit_BrandW/IMG_9969_png.rf.4bcd4970eab8a242f3444e0c1f1aadd2_0.jpg,0
verification_dataset/authentic_BrandX/IMG_1497_png.rf.990515cda839b26f152f074fe3f550bb_0.jpg,verification_dataset/authentic_BrandX/IMG_1494_png.rf.d361a8bd3474d22e9fa58262acad326e_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_1857_png.rf.a1b9543f6f0b73b3e430178d15e744c8_1.jpg,verification_dataset/counterfeit_BrandY/IMG_1774_png.rf.7c6e8ad0c2e3089f175710863afec514_0.jpg,1
verification_dataset/authentic_BrandX/IMG_6305_png.rf.6f21aad942d36fa723188bdba1644253_1.jpg,verification_dataset/authentic_BrandW/IMG_1038_png.rf.b7f93ba4b7c894737221ff7954b70480_1.jpg,0
verification_dataset/authentic_BrandX/IMG_1689_png.rf.2a5dda93043a26aca1f6b8c732037d45_0.jpg,verification_dataset/authentic_BrandX/IMG_5640_png.rf.51b371f4c9e0166e680a7714d07e34b6_0.jpg,1
verification_dataset/counterfeit_BrandY/IMG_0892_png.rf.2aa2963757565bc0f8b055c5d4076e8c_0.jpg,verification_dataset/authentic_BrandW/IMG_0181_png.rf.8d545d9d2d7ae7fec009235067da013a_1.jpg,0
verification_dataset/authentic_BrandX/IMG_0631_png.rf.c95116125d02709bf6d627064fad60e5_1.jpg,verification_dataset/authentic_BrandZ/IMG_5932_png.rf.8764b1b39517ad6c74148c4327cc3a81_1.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_1507_png.rf.375767702b101c3115a265d29bad9539_1.jpg,verification_dataset/counterfeit_BrandX/IMG_0551_png.rf.b34bc2a60ab0517d103567cec2a459b8_0.jpg,0
verification_dataset/authentic_BrandY/IMG_0897_png.rf.ff3075538784583c1a3de6b62bec6c61_0.jpg,verification_dataset/authentic_BrandW/IMG_0245_png.rf.86bf9ceac253af5a11c8b26aef9a6f56_1.jpg,0
verification_dataset/authentic_BrandX/IMG_1592_png.rf.2d4db22c09d1a1b612fc9f395f727219_0.jpg,verification_dataset/counterfeit_BrandW/IMG_1239_png.rf.3663f243da5ef1c5719100e5f8bc2e69_0.jpg,0
verification_dataset/authentic_BrandX/IMG_0635_png.rf.7795f04512419d2d415cf69dd8d7b77e_0.jpg,verification_dataset/authentic_BrandX/IMG_1565_png.rf.1cf0ad267316b88d53cc65a3e236de43_0.jpg,1
verification_dataset/counterfeit_BrandX/IMG_6385_png.rf.83f30ea7393b7135ccd4215da6eb7b07_1.jpg,verification_dataset/counterfeit_BrandW/IMG_9735_png.rf.2db43188b9e64b5192ac133452e982d6_1.jpg,0
verification_dataset/authentic_BrandY/IMG_1353_png.rf.0765cdd3e4282cdb1d10f8645f99fc5e_1.jpg,verification_dataset/authentic_BrandY/IMG_1869_png.rf.7e8632166dc6ba25c6010d5bd02cbdff_1.jpg,1
verification_dataset/counterfeit_BrandX/IMG_6384_png.rf.2c0adbf4c8230d84f0a6888a0655c82a_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_6623_png.rf.d63120c32da8dad588c8fe4124dbc485_0.jpg,0
verification_dataset/counterfeit_BrandX/IMG_6310_png.rf.62ec96722f97b8dd1bcc038941c863a7_1.jpg,verification_dataset/counterfeit_BrandW/IMG_1154_png.rf.ed9ec181c6c3d7b088866f51bd950e5a_1.jpg,0
verification_dataset/authentic_BrandX/IMG_6394_png.rf.3d6a5ce6d2e0deb6fe326e401285a4bd_0.jpg,verification_dataset/counterfeit_BrandY/IMG_1989_png.rf.48c97c5a28bb74211a4ec6a9b3f5b11a_2.jpg,0
verification_dataset/authentic_BrandW/IMG_1188_png.rf.89541834c8a492d0e541af6f9ceb51f5_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_5429_png.rf.d78143aa27bc81f6af98ee801a056419_0.jpg,0
verification_dataset/counterfeit_BrandW/IMG_0254_png.rf.badf625fc967312039f59aeb6f7d1d30_1.jpg,verification_dataset/counterfeit_BrandW/IMG_9895_png.rf.ed66a235539ff385275245f23b19b6fe_1.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_0925_png.rf.2b2839b533da7c89573fe7ac06de6af7_0.jpg,verification_dataset/counterfeit_BrandZ/IMG_6180_png.rf.003469f98186002e448086a65a732e11_1.jpg,1
verification_dataset/counterfeit_BrandX/IMG_1695_png.rf.20ec1c9f90cbffb1ed61ff524ad36d7c_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0991_png.rf.0ec9c8f893fde58535efa0378b83f08e_1.jpg,0
verification_dataset/authentic_BrandW/IMG_1351_png.rf.2739c813c6070978c75e2547344f1664_1.jpg,verification_dataset/authentic_BrandW/IMG_9671_png.rf.2e9b105af83738ae7fcae4b2186016da_0.jpg,1
verification_dataset/counterfeit_BrandY/IMG_1886_png.rf.050ff659d5d56827fb4f35566ae55111_1.jpg,verification_dataset/counterfeit_BrandY/IMG_1775_png.rf.99d9d623e9e60b7a8b286a2d6b0b7f13_1.jpg,1
verification_dataset/authentic_BrandZ/IMG_1511_png.rf.ba2fd82df406bdc686cca1eaff8766e7_0.jpg,verification_dataset/authentic_BrandY/IMG_2092_png.rf.aa9ad634b1d905d66552da44f1183c9e_1.jpg,0
verification_dataset/authentic_BrandW/IMG_9613_png.rf.074f39b617042952d8931e77f4c98ab6_1.jpg,verification_dataset/authentic_BrandY/IMG_0611_png.rf.c8b246bac76d9e00a36239041652606c_0.jpg,0
verification_dataset/counterfeit_BrandY/IMG_2105_png.rf.8a16598bcd7c5ed4a580ca8204c7fda1_0.jpg,verification_dataset/counterfeit_BrandY/IMG_2212_png.rf.f2188340ca76627f4414fd4b1d949385_0.jpg,1
verification_dataset/authentic_BrandW/IMG_1437_png.rf.a4a28e8dc09497f9631856114c522d13_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_1096_png.rf.6cb790f49dcaa4748c0af31558feb696_1.jpg,0
verification_dataset/counterfeit_BrandX/IMG_1128_png.rf.a2c8461a52a96d5ffde48ed3972d0e10_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1203_png.rf.9eebd45baf4e87ccf6f683dc6e330ce1_1.jpg,1
verification_dataset/counterfeit_BrandW/IMG_9633_png.rf.76f021aae308d4563ba6397cf524f485_1.jpg,verification_dataset/counterfeit_BrandW/IMG_1354_png.rf.62336681bb66e51e879dafbadef33547_0.jpg,1
verification_dataset/authentic_BrandW/IMG_0185_png.rf.af1c5316d0f5decfde477710efb09f82_1.jpg,verification_dataset/authentic_BrandW/IMG_1158_png.rf.32674096b9135feec75923f3356ab8ad_0.jpg,1
verification_dataset/authentic_BrandX/IMG_5032_png.rf.753ce353c1dc828d16e473cfd6ecda3a_0.jpg,verification_dataset/authentic_BrandX/IMG_1189_png.rf.0987a96e109e405cb2eb8e6a90555b86_0.jpg,1
verification_dataset/counterfeit_BrandX/IMG_5714_png.rf.5137443c7ba18df17da366802349fb34_0.jpg,verification_dataset/counterfeit_BrandX/IMG_1612_png.rf.8ee63a09d6ac7b304868eb6dc04c7140_1.jpg,1
verification_dataset/authentic_BrandY/IMG_0596_png.rf.d2396990927c4ed32663b3b948bd09c3_0.jpg,verification_dataset/authentic_BrandY/IMG_0694_png.rf.46628a4f244f1550fc0878cebe3bcda1_1.jpg,1
verification_dataset/authentic_BrandX/IMG_0623_png.rf.6134244871ccf2f2a82e00b642fec4b5_1.jpg,verification_dataset/authentic_BrandX/IMG_1700_png.rf.a391b9eddfe0c56181ab98a453ba7b52_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_2326_png.rf.a4dc564a48c9fd20fdfcc2c7e84e92c4_0.jpg,verification_dataset/counterfeit_BrandY/IMG_0498_png.rf.778e5dfecd25c54c2b1d6476c2bea6d3_0.jpg,1
verification_dataset/authentic_BrandY/IMG_2020_png.rf.41aa0e9f502d052bec090c8897409a6e_0.jpg,verification_dataset/counterfeit_BrandW/IMG_0234_png.rf.db8cf00bd003c0d38386551c360c7bc5_1.jpg,0
verification_dataset/counterfeit_BrandW/IMG_9677_png.rf.152da7f885f0152afd648e0a683bbd18_0.jpg,verification_dataset/counterfeit_BrandW/IMG_0252_png.rf.5d00936e12f52939816763467ea5c095_1.jpg,1
verification_dataset/authentic_BrandY/IMG_0721_png.rf.a4d6d5361f4fb96114965a6a13b8069d_0.jpg,verification_dataset/authentic_BrandY/IMG_0538_png.rf.8ebf559f59ad178881c10d2a0928b063_0.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_6246_png.rf.11b8dca4eabb0d467219d2e48d9ea212_0.jpg,verification_dataset/authentic_BrandW/IMG_9872_png.rf.52a9df595da3f54373e0d85d5c79bff0_0.jpg,0
verification_dataset/authentic_BrandZ/IMG_1571_png.rf.35b9bb06cfbbee4c2b934f6f78572836_0.jpg,verification_dataset/authentic_BrandZ/IMG_1615_png.rf.f2ac7066f2fc76893ce42f6f117a38dd_0.jpg,1
verification_dataset/authentic_BrandY/IMG_1958_png.rf.425db0d697d7493878409b2b8a447639_0.jpg,verification_dataset/authentic_BrandY/IMG_1776_png.rf.8c67089e26a7e94f6ce5359c9e42450a_1.jpg,1
verification_dataset/counterfeit_BrandW/IMG_9599_png.rf.86a8a48ede453eeb20ea0fd2a293b8c7_0.jpg,verification_dataset/counterfeit_BrandW/IMG_0310_png.rf.27774a8933816f457d98a9daa1b2dcf1_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_0608_png.rf.0b4fdc06ade324706c6eb68992458b6b_1.jpg,verification_dataset/counterfeit_BrandY/IMG_1748_png.rf.3e8f0d882d32909f037300060ae3fe25_0.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_6787_png.rf.d656b0829c2556f64e82b43a3aa1396c_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1780_png.rf.c2a30bf777751a2e6a20fe908818a551_0.jpg,0
verification_dataset/counterfeit_BrandX/IMG_0542_png.rf.dfd37fbe60495088117dc07182827af9_1.jpg,verification_dataset/authentic_BrandZ/IMG_6655_png.rf.15b5213d10d2714786d893623be56266_1.jpg,0
verification_dataset/authentic_BrandZ/IMG_0988_png.rf.d4747b7cad42b6fc8bd4e0f9a151da2e_0.jpg,verification_dataset/counterfeit_BrandX/IMG_1137_png.rf.f355e4896f55ec0743b7cfabb6bad753_0.jpg,0
verification_dataset/authentic_BrandZ/IMG_0755_png.rf.3ed1d31e3610aae08d39e058ad82120c_1.jpg,verification_dataset/counterfeit_BrandY/IMG_2226_png.rf.b4521f0e588c923bf9b66420134c82b7_0.jpg,0
verification_dataset/authentic_BrandY/IMG_2349_png.rf.3ae2b5ad0dfeb47d21d2d4a5ebccbd7f_0.jpg,verification_dataset/authentic_BrandW/IMG_9987_png.rf.6f1eb49d81faaac0b4568f425e177239_1.jpg,0
verification_dataset/counterfeit_BrandX/IMG_5648_png.rf.ba20c8df02f12f0df71145820e789c0b_1.jpg,verification_dataset/counterfeit_BrandX/IMG_5638_png.rf.d6ad5847e718d465c3abda60cea8ee70_1.jpg,1
verification_dataset/authentic_BrandX/IMG_6338_png.rf.0e2cb15a91182f72da96694fcec9d580_0.jpg,verification_dataset/authentic_BrandW/IMG_9613_png.rf.074f39b617042952d8931e77f4c98ab6_1.jpg,0
verification_dataset/authentic_BrandY/IMG_2206_png.rf.af29adedf0c333a8a70cf350b4dceed2_0.jpg,verification_dataset/counterfeit_BrandW/IMG_9805_png.rf.cdf66333c1860a4c5a98a98b741c30f1_0.jpg,0
verification_dataset/authentic_BrandY/IMG_1795_png.rf.ba397cf715129797995800f6f6a75402_1.jpg,verification_dataset/authentic_BrandY/IMG_0725_png.rf.3e2bb338e25599db16af4ee98c6c9067_0.jpg,1
verification_dataset/authentic_BrandY/IMG_1842_png.rf.a69e666318141c6ef6d4940d1fd8d895_1.jpg,verification_dataset/authentic_BrandX/IMG_1779_png.rf.b1447048335811b601ef10b3d5f9ce63_0.jpg,0
verification_dataset/authentic_BrandZ/IMG_0906_png.rf.8132ef622d34ede4eafa11336de099ef_0.jpg,verification_dataset/authentic_BrandZ/IMG_6910_png.rf.acdd2857f98416b252c15576508a1dda_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_5503_png.rf.91f9d350cdafd639a3f2c9428c4b4571_0.jpg,verification_dataset/counterfeit_BrandY/IMG_2041_png.rf.6d26e96a3f00f1b5e6d550a021ce8467_0.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_0989_png.rf.524eb09a68cb2147ef60c6efa1fb815e_0.jpg,verification_dataset/authentic_BrandW/IMG_9764_png.rf.43b0c9a617766c19ce46eb6867b33385_1.jpg,0
verification_dataset/counterfeit_BrandX/IMG_1598_png.rf.7d99d34df5e11fb0da8b09eb02ae3681_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1510_png.rf.8aea1f31c4407fbaf9067a46c9cb8dd5_1.jpg,1
verification_dataset/authentic_BrandW/IMG_0068_png.rf.dc8e93da0e5d587b13622ec8a0bea22c_1.jpg,verification_dataset/authentic_BrandW/IMG_9695_png.rf.8eadcd02e17c52396143eed506aced90_1.jpg,1
verification_dataset/authentic_BrandW/IMG_1352_png.rf.003f7b646945d00c3585c363c4066cb3_1.jpg,verification_dataset/authentic_BrandW/IMG_9591_png.rf.fc8ae03db8160466ca1cfa91644df335_0.jpg,1
verification_dataset/authentic_BrandW/IMG_0138_png.rf.449680d220e47e1a04fc2c8cfdcaebb8_0.jpg,verification_dataset/authentic_BrandW/IMG_1112_png.rf.978dec5a0b5124234f3809b5ffa16f95_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_6723_png.rf.539e3e47e50fffed982066e5fabb254d_1.jpg,verification_dataset/counterfeit_BrandW/IMG_1044_png.rf.db43d084a564ab7e446dd90745fffd47_0.jpg,0
verification_dataset/authentic_BrandX/IMG_1520_png.rf.5433ac0f9849d2861e73923176bcff99_0.jpg,verification_dataset/counterfeit_BrandW/IMG_9763_png.rf.02ef352daf18b4ae5dce4639c042d44c_0.jpg,0
verification_dataset/authentic_BrandX/IMG_1132_png.rf.01d7b3c30d5f5261b17f2938a64e804e_1.jpg,verification_dataset/counterfeit_BrandY/IMG_2318_png.rf.b890c28fac801018673ac31be8ea1241_0.jpg,0
verification_dataset/authentic_BrandY/IMG_1943_png.rf.3ccf3385da879a2ce3ed7aa94347ad17_0.jpg,verification_dataset/authentic_BrandY/IMG_1021_png.rf.8e53c3843d1c44fe556c2769e2059420_0.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_6803_png.rf.7192c2fc03c825e61aab44933e0e0f47_0.jpg,verification_dataset/authentic_BrandY/IMG_2179_png.rf.8d293a61381b6fc332f7fb00d8eee69b_0.jpg,0
verification_dataset/counterfeit_BrandX/IMG_0520_png.rf.cee6ab721039498e2ae4cdfe7e209732_1.jpg,verification_dataset/counterfeit_BrandX/IMG_5622_png.rf.52dfbfbe77fd87740dab107974c4848e_1.jpg,1
verification_dataset/authentic_BrandX/IMG_1599_png.rf.38a50d287e1ca96f11174c0509cc9866_0.jpg,verification_dataset/authentic_BrandX/IMG_1614_png.rf.09082df7ab89f7e600a9becf9ff46c55_1.jpg,1
verification_dataset/authentic_BrandY/IMG_0733_png.rf.d149d0a88bfaf23d9cd954c681d0f68a_0.jpg,verification_dataset/authentic_BrandY/IMG_1437_png.rf.5bcc8dc596946c721b73f0de010020f6_0.jpg,1
verification_dataset/authentic_BrandY/IMG_1857_png.rf.a1b9543f6f0b73b3e430178d15e744c8_0.jpg,verification_dataset/counterfeit_BrandZ/IMG_6139_png.rf.2ed3b1896888b70acdc7998e1c35b0ab_0.jpg,0
verification_dataset/authentic_BrandX/IMG_5691_png.rf.762154cd1280fde6e82193c05e55aeb0_1.jpg,verification_dataset/counterfeit_BrandW/IMG_1322_png.rf.725ecc29370c20e8238f192261402240_1.jpg,0
verification_dataset/authentic_BrandW/IMG_9994_png.rf.23d42a041a15fe2f7860dfb55c2b5f99_0.jpg,verification_dataset/counterfeit_BrandW/IMG_1363_png.rf.d952be7572a6242c154b95557c3a3a3b_0.jpg,0
verification_dataset/authentic_BrandW/IMG_1394_png.rf.26cc37de66e7db620502d5380d58be57_0.jpg,verification_dataset/counterfeit_BrandX/IMG_0510_png.rf.391a3983c16a25d4ff08d3d6b205c8d4_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_0617_png.rf.24aa50573b1df4909e1de9d8eb3dd69f_0.jpg,verification_dataset/counterfeit_BrandW/IMG_9784_png.rf.084c78c37bfc03efdda470d82688e82d_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_2128_png.rf.e593db92c59938d5f693c101a7139d5d_1.jpg,verification_dataset/counterfeit_BrandY/IMG_2352_png.rf.b9ae538bc76a65bde2fa56c7255b82e8_1.jpg,1
verification_dataset/authentic_BrandX/IMG_0481_png.rf.11c31cde1b8e6ce0787c179bd0cb5fb0_1.jpg,verification_dataset/counterfeit_BrandY/IMG_1022_png.rf.31b90f01c69b3194ba93b97727213dda_0.jpg,0
verification_dataset/counterfeit_BrandX/IMG_1173_png.rf.81b8b9917e4133338409186d90360932_1.jpg,verification_dataset/authentic_BrandY/IMG_0586_png.rf.41c681de5b90b6b20b3fb14c9abbc387_1.jpg,0
verification_dataset/authentic_BrandZ/IMG_6016_png.rf.44f4555fd3df3db40dde45e0e306e911_1.jpg,verification_dataset/authentic_BrandZ/IMG_5504_png.rf.590e205da7e4b2187922511ad61ed875_1.jpg,1
verification_dataset/authentic_BrandX/IMG_6422_png.rf.8225b010f30b403ca89f78f428ea7fd2_1.jpg,verification_dataset/counterfeit_BrandW/IMG_1366_png.rf.aaa25eac771b9ea97c8d36e2976c9efa_1.jpg,0
verification_dataset/authentic_BrandY/IMG_1006_png.rf.09cb502ee078f2270ec2393afedea9bc_1.jpg,verification_dataset/authentic_BrandW/IMG_0229_png.rf.9eba1ee4f0a751bf33bf288d15ae2fa8_1.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_0906_png.rf.8132ef622d34ede4eafa11336de099ef_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_6135_png.rf.c8f85fdb26f83c442d439d2d0f5f91c2_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_5986_png.rf.34a0f8a15c29d5a1b3e7c3d92a1efbbf_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_1477_png.rf.47f31f524f4e6d33ae4d5f2529807dfc_1.jpg,0
verification_dataset/authentic_BrandY/IMG_0529_png.rf.ad324213b3bf50623517019844882d81_1.jpg,verification_dataset/counterfeit_BrandW/IMG_9571_png.rf.763628ecb4d17159c2b90f140593ed09_1.jpg,0
verification_dataset/authentic_BrandZ/IMG_1576_png.rf.543baa42550b41803c12aefa4c244bb9_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1534_png.rf.bcccf837cc8fe55c0ad45bcce4a305de_1.jpg,0
verification_dataset/authentic_BrandY/IMG_1942_png.rf.aaf7759e602d6b067807d1c210040f49_1.jpg,verification_dataset/authentic_BrandY/IMG_2191_png.rf.085f7390352f9c03b5d25e5eac4ce46b_1.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_5504_png.rf.590e205da7e4b2187922511ad61ed875_0.jpg,verification_dataset/counterfeit_BrandZ/IMG_5472-1-_png.rf.0415f0645733946531783591856b7b20_0.jpg,1
verification_dataset/authentic_BrandY/IMG_1835_png.rf.2d8380a6cf892d3011be743713901b4e_1.jpg,verification_dataset/authentic_BrandY/IMG_1989_png.rf.48c97c5a28bb74211a4ec6a9b3f5b11a_0.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_1504_png.rf.d57b4d74fd9953978f86ea524c289c67_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_6116_png.rf.0e2c84f452568973f22f068cd3c781d7_0.jpg,1
verification_dataset/authentic_BrandY/IMG_0531_png.rf.c598e34384f3afada12316d57f5123f6_0.jpg,verification_dataset/authentic_BrandY/IMG_0731_png.rf.90258240b50c55ff5b857acf70398848_0.jpg,1
verification_dataset/authentic_BrandW/IMG_0136_png.rf.9e9fa7aac467110abed22e6fb5ec7e55_0.jpg,verification_dataset/authentic_BrandW/IMG_1233_png.rf.129ee71b04a2650bacb684e79bf0e141_1.jpg,1
verification_dataset/counterfeit_BrandW/IMG_9812_png.rf.6d2acb57d8fb5c682f474a17b7e73a24_1.jpg,verification_dataset/authentic_BrandW/IMG_0163_png.rf.410e9dec749e2d97e131ba347b6f5f38_0.jpg,0
verification_dataset/authentic_BrandW/IMG_1482_png.rf.89289a54b82992505bbc77eb723b1721_1.jpg,verification_dataset/counterfeit_BrandW/IMG_9861_png.rf.aee0e049ada0ce846ba6b13249a5bc8f_1.jpg,0
